UF;CBO Ocupação 2002;CNAE 2.0 Classe;Escolaridade após 2005;Idade;Raça Cor;Vl Remun Dezembro Nom;Sexo Trabalhador
PA;317205;81117;                  07;  44;08;1679.21;                  02
PA;317205;63119;                  07;  65;08;6730.10;                  02
PA;142505;47598;                  07;  48;04;7735.76;                  02
PA;317205;47113;                  07;  38;08;1797.75;                  02
PA;212420;47113;                  07;  32;08;1364.11;                  02
PA;317205;47113;                  07;  40;08;1764.17;                  02
PA;317205;84116;                  07;  64;02;10445.69;                  02
PA;317205;84116;                  07;  62;08;7177.07;                  02
PA;317205;84116;                  07;  24;99;1100.00;                  02
PA;317210;78108;                  07;  30;02;3300.00;                  02
PA;317205;81117;                  07;  46;08;1466.04;                  02
PA;212420;82997;                  07;  27;09;1369.76;                  02
PA;317205;84116;                  07;  29;99;1100.00;                  02
PA;317210;94308;                  07;  34;09;1515.00;                  02
PA;317205;18121;                  07;  32;08;1262.00;                  02
PA;317205;18121;                  07;  21;08;1262.00;                  02
PA;317205;84116;                  07;  39;99;1320.00;                  02
PA;212405;10317;                  07;  40;08;2318.28;                  02
PA;317205;18121;                  07;  20;08;1262.00;                  02
PA;317205;63119;                  07;  65;02;8973.49;                  02
PA;212415;45200;                  07;  34;08;3333.33;                  02
PA;317205;86305;                  07;  27;09;1100.00;                  02
PA;317210;84116;                  07;  30;99;1155.00;                  02
PA;317205;84116;                  07;  67;99;1232.00;                  02
PA;212305;84116;                  07;  53;99;3075.00;                  02
PA;317205;18121;                  07;  23;02;1262.00;                  02
PA;317205;18121;                  07;  20;08;1262.00;                  02
PA;317205;18121;                  07;  27;08;1255.27;                  02
PA;317205;18121;                  07;  28;02;1262.00;                  02
PA;317205;84116;                  07;  43;99;1320.00;                  02
PA;317205;18121;                  07;  35;08;1262.00;                  02
PA;317205;18121;                  07;  19;08;1262.00;                  02
PA;317210;84116;                  07;  37;99;1155.00;                  02
PA;317205;18121;                  07;  32;08;1262.00;                  02
PA;317205;18121;                  07;  23;08;1262.00;                  02
PA;317210;84116;                  07;  39;99;1705.00;                  02
PA;317205;84116;                  07;  41;99;3942.06;                  02
PA;212305;62015;                  07;  40;08;3850.00;                  02
PA;212405;84116;                  07;  28;99;2762.90;                  02
PA;317205;84116;                  07;  39;99;1320.00;                  02
PA;317205;84116;                  07;  35;99;1100.00;                  02
PA;212410;61108;                  07;  25;09;2240.00;                  02
PA;317110;63119;                  07;  67;02;9680.59;                  02
PA;317205;63119;                  07;  66;08;8973.49;                  02
PA;317205;63119;                  07;  66;08;5782.81;                  02
PA;317210;63119;                  07;  58;02;13194.27;                  02
PA;317205;86402;                  07;  28;08;1932.00;                  02
PA;317210;86305;                  07;  28;08;1626.22;                  02
PA;212410;64247;                  07;  25;04;3000.00;                  02
PA;317205;81117;                  07;  38;08;1679.21;                  02
PA;212405;61906;                  07;  33;08;3344.68;                  02
PA;317110;61108;                  07;  34;08;1655.07;                  02
PA;212310;62031;                  07;  62;08;3165.54;                  02
PA;142505;68226;                  07;  40;08;2000.04;                  02
PA;212420;07235;                  07;  38;09;4187.98;                  02
PA;212420;07219;                  07;  32;08;6640.19;                  02
PA;317205;47113;                  07;  23;08;1616.92;                  02
PA;317110;47512;                  07;  22;08;1430.00;                  02
PA;317205;85317;                  07;  22;08;1100.00;                  02
PA;317210;47512;                  07;  26;02;1100.00;                  02
PA;317205;47521;                  07;  27;08;1227.49;                  02
PA;317205;47521;                  07;  24;08;1315.17;                  02
PA;317205;47521;                  07;  26;08;1315.17;                  02
PA;317205;47521;                  07;  19;08;1315.17;                  02
PA;317120;60101;                  07;  22;08;1100.00;                  02
PA;142530;61108;                  07;  42;02;2200.00;                  02
PA;142505;68226;                  07;  46;08;1484.36;                  02
PA;142505;47814;                  07;  32;08;2200.00;                  02
PA;317210;61906;                  07;  20;09;1100.00;                  02
PA;212405;85996;                  07;  39;08;5800.00;                  02
PA;317210;43215;                  07;  39;02;2020.05;                  02
PA;317205;47521;                  07;  49;08;1315.17;                  02
PA;317210;47521;                  07;  34;08;1315.17;                  02
PA;317210;47521;                  07;  35;08;1315.17;                  02
PA;317205;84116;                  07;  51;99;2275.00;                  02
PA;212405;84116;                  07;  34;99;1500.00;                  02
PA;317110;84116;                  07;  59;99;4274.90;                  02
PA;212405;84116;                  07;  20;99;1500.00;                  02
PA;212410;82113;                  07;  21;08;1431.00;                  02
PA;212420;62091;                  07;  40;08;2613.03;                  02
PA;142505;68226;                  07;  45;08;2080.04;                  02
PA;317205;47890;                  07;  29;08;1626.11;                  02
PA;317205;47890;                  07;  32;08;1506.42;                  02
PA;317205;47890;                  07;  28;02;1563.35;                  02
