UF;CBO Ocupação 2002;CNAE 2.0 Classe;Escolaridade após 2005;Idade;Raça Cor;Vl Remun Dezembro Nom;Sexo Trabalhador
DF;212310;94308;                  09;  36;02;26238.85;                  02
DF;212310;94308;                  09;  30;02;23147.00;                  02
DF;212310;94308;                  09;  32;02;26210.29;                  02
DF;212405;62023;                  09;  46;08;1800.00;                  02
DF;212420;94995;                  09;  33;02;7272.58;                  02
DF;212420;94995;                  09;  34;08;6609.15;                  02
DF;212420;94995;                  09;  35;02;8233.28;                  02
DF;212405;94995;                  09;  36;02;7181.84;                  02
DF;317210;86101;                  09;  33;08;3510.45;                  02
DF;212405;65502;                  09;  34;08;13190.55;                  02
DF;212405;84116;                  09;  35;02;8419.44;                  02
DF;212420;94201;                  09;  44;08;13925.30;                  02
DF;212205;62015;                  09;  38;02;7900.22;                  02
DF;212205;62015;                  09;  37;02;8000.00;                  02
DF;212420;62015;                  09;  40;02;1378.17;                  02
DF;212205;62015;                  09;  55;02;10810.38;                  02
DF;212205;62015;                  09;  27;02;7194.60;                  02
DF;212410;61108;                  09;  40;02;3630.80;                  02
DF;317105;66134;                  09;  23;02;3915.11;                  02
DF;317105;99008;                  09;  33;02;11793.06;                  02
DF;212420;46524;                  09;  35;02;3500.00;                  02
DF;212405;86101;                  09;  32;08;4951.00;                  02
DF;212405;62040;                  09;  29;08;6500.00;                  02
DF;142520;65421;                  09;  43;02;30894.04;                  02
DF;212405;62091;                  09;  45;02;14894.62;                  02
DF;142520;62015;                  09;  46;08;12514.50;                  02
DF;212405;62040;                  09;  30;08;5593.47;                  02
DF;212405;21211;                  09;  42;08;15422.00;                  02
DF;212305;62015;                  09;  32;02;8357.87;                  02
DF;212205;62015;                  09;  35;02;8643.29;                  02
DF;212420;62015;                  09;  37;04;1378.17;                  02
DF;212205;62015;                  09;  41;02;6500.00;                  02
DF;212405;62015;                  09;  46;02;8309.82;                  02
DF;212420;62015;                  09;  33;04;2053.73;                  02
DF;142535;62015;                  09;  33;08;2293.52;                  02
DF;212420;62015;                  09;  31;04;1702.68;                  02
DF;212420;62015;                  09;  30;02;1378.17;                  02
DF;212420;62015;                  09;  27;02;1946.60;                  02
DF;212215;62015;                  09;  47;08;9818.25;                  02
DF;142510;94120;                  09;  25;08;3000.00;                  02
DF;212405;61205;                  09;  31;08;7199.78;                  02
DF;212410;84116;                  09;  69;99;18299.93;                  02
DF;212420;62040;                  09;  30;02;483.69;                  02
DF;212420;62040;                  09;  31;02;1232.65;                  02
DF;212405;86101;                  09;  31;02;3954.34;                  02
DF;212405;62040;                  09;  32;08;4319.55;                  02
DF;142520;62040;                  09;  28;08;8500.00;                  02
DF;212430;62091;                  09;  36;02;3700.00;                  02
DF;212405;86101;                  09;  39;02;12090.78;                  02
DF;142520;62040;                  09;  42;02;16676.31;                  02
DF;212405;72100;                  09;  26;02;5450.00;                  02
DF;212410;70204;                  09;  45;02;6662.50;                  02
DF;212215;62015;                  09;  43;02;9573.09;                  02
DF;212215;62015;                  09;  31;08;7200.00;                  02
DF;212215;62015;                  09;  46;02;9608.40;                  02
DF;212410;61108;                  09;  42;02;3542.72;                  02
DF;212420;62015;                  09;  52;08;9262.79;                  02
DF;212405;62015;                  09;  37;02;10000.00;                  02
DF;212405;62015;                  09;  35;08;10000.00;                  02
DF;212410;62015;                  09;  35;06;5800.00;                  02
DF;212405;62015;                  09;  25;02;5191.58;                  02
DF;212405;62015;                  09;  38;08;7300.66;                  02
DF;212405;62015;                  09;  40;08;15588.42;                  02
DF;212405;64247;                  09;  46;02;10334.39;                  02
DF;212405;64247;                  09;  40;08;14415.36;                  02
DF;317210;62031;                  09;  30;08;2800.00;                  02
DF;142520;62031;                  09;  43;02;6250.00;                  02
DF;317110;94995;                  09;  31;08;3791.03;                  02
DF;212405;94995;                  09;  42;04;8227.86;                  02
DF;142515;94995;                  09;  39;02;26880.18;                  02
DF;212420;94995;                  09;  41;04;8574.45;                  02
DF;212405;94995;                  09;  40;02;11331.83;                  02
DF;317210;42995;                  09;  42;08;4078.63;                  02
DF;212405;64620;                  09;  43;08;6054.12;                  02
DF;212305;62040;                  09;  24;04;8800.04;                  02
DF;212405;62015;                  09;  44;02;8891.80;                  02
DF;142520;62015;                  09;  47;09;8000.00;                  02
DF;317110;62015;                  09;  43;08;5047.64;                  02
DF;212415;62015;                  09;  42;02;4520.67;                  02
DF;212310;62015;                  09;  43;02;5047.35;                  02
DF;212415;62015;                  09;  42;02;7782.74;                  02
DF;212310;62015;                  09;  42;08;4389.00;                  02
